estado,data,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
PR,2021-05-17,11433957,1019896,2366,24559,32
PR,2021-05-18,11433957,1026423,6527,24714,155
PR,2021-05-19,11433957,1033452,7029,24916,202
PR,2021-05-20,11433957,1041167,7715,25059,143
PR,2021-05-21,11433957,1048377,7210,25231,172
PR,2021-05-22,11433957,1053718,5341,25337,106
PR,2021-05-23,11433957,1054893,1175,25362,25
PR,2021-05-24,11433957,1056568,1675,25418,56
PR,2021-05-25,11433957,1061876,5308,25519,101
PR,2021-05-26,11433957,1067721,5845,25632,113
PR,2021-05-27,11433957,1073391,5670,25819,187
PR,2021-05-28,11433957,1078504,5113,26021,202
PR,2021-05-29,11433957,1083889,5385,26222,201
PR,2021-05-30,11433957,1086288,2399,26250,28
PR,2021-05-31,11433957,1087596,1308,26272,22
PR,2021-06-01,11433957,1092812,5216,26480,208
PR,2021-06-02,11433957,1097100,4288,26641,161
PR,2021-06-03,11433957,1102179,5079,26762,121
PR,2021-06-04,11433957,1105641,3462,26811,49
PR,2021-06-05,11433957,1109663,4022,26864,53
PR,2021-06-06,11433957,1112320,2657,26914,50
PR,2021-06-07,11433957,1115630,3310,27014,100
PR,2021-06-08,11433957,1121205,5575,27195,181
PR,2021-06-09,11433957,1126308,5103,27386,191
RJ,2020-03-27,17264943,0,0,0,0
RJ,2020-03-28,17264943,558,558,13,13
RJ,2020-03-29,17264943,600,42,17,4
RJ,2020-03-30,17264943,657,57,18,1
RJ,2020-03-31,17264943,708,51,23,5
RJ,2020-04-01,17264943,832,124,28,5
RJ,2020-04-02,17264943,984,152,41,13
RJ,2020-04-03,17264943,1073,89,47,6
RJ,2020-04-04,17264943,1245,172,58,11
RJ,2020-04-05,17264943,1393,148,64,6
RJ,2020-04-06,17264943,1459,66,71,7
RJ,2020-04-07,17264943,1687,228,89,18
RJ,2020-04-08,17264943,1937,250,106,17
RJ,2020-04-09,17264943,2215,278,122,16
RJ,2020-04-10,17264943,2463,248,147,25
RJ,2020-04-11,17264943,2606,143,155,8
RJ,2020-04-12,17264943,2854,248,170,15
RJ,2020-04-13,17264943,3220,366,182,12
RJ,2020-04-14,17264943,3409,189,224,42
RJ,2020-04-15,17264943,3742,333,265,41
RJ,2020-04-16,17264943,3943,201,301,36
RJ,2020-04-17,17264943,4348,405,341,40
RJ,2020-04-18,17264943,4542,194,387,46
RJ,2020-04-19,17264943,4675,133,402,15
RJ,2020-04-20,17264943,4899,224,422,20
RJ,2020-04-21,17264943,5306,407,461,39
RJ,2020-04-22,17264943,5546,240,490,29
RJ,2020-04-23,17264943,6171,625,530,40
RJ,2020-04-24,17264943,6282,111,570,40
RJ,2020-04-25,17264943,6828,546,615,45
RJ,2020-04-26,17264943,7111,283,645,30
RJ,2020-04-27,17264943,7944,833,677,32
RJ,2020-04-28,17264943,8504,560,738,61
RJ,2020-04-29,17264943,8869,365,794,56
RJ,2020-04-30,17264943,9453,584,854,60
RJ,2020-05-01,17264943,10166,713,921,67
RJ,2020-05-02,17264943,10546,380,970,49
RJ,2020-05-03,17264943,11139,593,1019,49
RJ,2020-05-04,17264943,11721,582,1065,46
RJ,2020-05-05,17264943,12390,669,1123,58
RJ,2020-05-06,17264943,13295,905,1205,82
RJ,2020-05-07,17264943,14156,861,1394,189
RJ,2020-05-08,17264943,15728,1572,1503,109
RJ,2020-05-09,17264943,16917,1189,1653,150
RJ,2020-05-10,17264943,17058,141,1714,61
RJ,2020-05-11,17264943,17935,877,1770,56
RJ,2020-05-12,17264943,18478,543,1928,158
RJ,2020-05-13,17264943,18720,242,2050,122
RJ,2020-05-14,17264943,19459,739,2247,197
RJ,2020-05-15,17264943,19979,520,2438,191
RJ,2020-05-16,17264943,21593,1614,2614,176
RJ,2020-05-17,17264943,22230,637,2715,101
RJ,2020-05-18,17264943,26658,4428,2852,137
RJ,2020-05-19,17264943,27797,1139,3078,226
RJ,2020-05-20,17264943,30365,2568,3237,159
RJ,2020-05-21,17264943,32082,1717,3412,175
RJ,2020-05-22,17264943,33582,1500,3657,245
RJ,2020-05-23,17264943,34526,944,3905,248
RJ,2020-05-24,17264943,37905,3379,3993,88
RJ,2020-05-25,17264943,39291,1386,4105,112
RJ,2020-05-26,17264943,40017,726,4361,256
RJ,2020-05-27,17264943,42398,2381,4605,244
RJ,2020-05-28,17264943,44886,2488,4856,251
RJ,2020-05-29,17264943,47953,3067,5079,223
RJ,2020-05-30,17264943,52420,4467,5277,198
RJ,2020-05-31,17264943,53388,968,5344,67
RJ,2020-06-01,17264943,54530,1142,5462,118
RJ,2020-06-02,17264943,56732,2202,5686,224
RJ,2020-06-03,17264943,59240,2508,6010,324
RJ,2020-06-04,17264943,60932,1692,6327,317
RJ,2020-06-05,17264943,63066,2134,6473,146
RJ,2020-06-06,17264943,64533,1467,6639,166
RJ,2020-06-07,17264943,67756,3223,6707,68
RJ,2020-06-08,17264943,69499,1743,6781,74
RJ,2020-06-09,17264943,72979,3480,6928,147
RJ,2020-06-10,17264943,74373,1394,7138,210
RJ,2020-06-11,17264943,75775,1402,7363,225
RJ,2020-06-12,17264943,77784,2009,7417,54
RJ,2020-06-13,17264943,78836,1052,7592,175
RJ,2020-06-14,17264943,79572,736,7672,80
RJ,2020-06-15,17264943,80946,1374,7728,56
RJ,2020-06-16,17264943,83343,2397,7967,239
RJ,2020-06-17,17264943,86963,3620,8138,171
RJ,2020-06-18,17264943,87317,354,8412,274
RJ,2020-06-19,17264943,93378,6061,8595,183
RJ,2020-06-20,17264943,95537,2159,8824,229
RJ,2020-06-21,17264943,96133,596,8875,51
RJ,2020-06-22,17264943,97572,1439,8933,58
RJ,2020-06-23,17264943,100869,3297,9153,220
RJ,2020-06-24,17264943,103493,2624,9295,142
RJ,2020-06-25,17264943,105897,2404,9450,155
RJ,2020-06-26,17264943,108497,2600,9587,137
RJ,2020-06-27,17264943,108803,306,9789,202
RJ,2020-06-28,17264943,111298,2495,9819,30
RJ,2020-06-29,17264943,111883,585,9848,29
RJ,2020-06-30,17264943,112611,728,10080,232
RJ,2020-07-01,17264943,115278,2667,10198,118
RJ,2020-07-02,17264943,116823,1545,10332,134
RJ,2020-07-03,17264943,118956,2133,10500,168
RJ,2020-07-04,17264943,120440,1484,10624,124
RJ,2020-07-05,17264943,121292,852,10667,43
RJ,2020-07-06,17264943,121879,587,10698,31
RJ,2020-07-07,17264943,124086,2207,10881,183
RJ,2020-07-08,17264943,126329,2243,10970,89
RJ,2020-07-09,17264943,128324,1995,11115,145
RJ,2020-07-10,17264943,129443,1119,11280,165
RJ,2020-07-11,17264943,129675,232,11406,126
RJ,2020-07-12,17264943,129684,9,11415,9
RJ,2020-07-13,17264943,132044,2360,11474,59
RJ,2020-07-14,17264943,132822,778,11624,150
RJ,2020-07-15,17264943,134449,1627,11757,133
RJ,2020-07-16,17264943,134573,124,11849,92
RJ,2020-07-17,17264943,135230,657,11919,70
RJ,2020-07-18,17264943,135230,0,11919,0
RJ,2020-07-19,17264943,138524,3294,12114,195
RJ,2020-07-20,17264943,141005,2481,12161,47
RJ,2020-07-21,17264943,145112,4107,12293,132
RJ,2020-07-22,17264943,148623,3511,12443,150
RJ,2020-07-23,17264943,151549,2926,12535,92
RJ,2020-07-24,17264943,154879,3330,12654,119
RJ,2020-07-25,17264943,156293,1414,12808,154
RJ,2020-07-26,17264943,156325,32,12835,27
RJ,2020-07-27,17264943,157834,1509,12876,41
RJ,2020-07-28,17264943,159639,1805,13033,157
RJ,2020-07-29,17264943,161647,2008,13198,165
RJ,2020-07-30,17264943,163642,1995,13348,150
RJ,2020-07-31,17264943,165495,1853,13477,129
RJ,2020-08-01,17264943,167213,1718,13556,79
RJ,2020-08-02,17264943,167225,12,13572,16
RJ,2020-08-03,17264943,168064,839,13604,32
RJ,2020-08-04,17264943,168911,847,13715,111
RJ,2020-08-05,17264943,172679,3768,13855,140
RJ,2020-08-06,17264943,174064,1385,13941,86
RJ,2020-08-07,17264943,175696,1632,14028,87
RJ,2020-08-08,17264943,178524,2828,14070,42
RJ,2020-08-09,17264943,178850,326,14080,10
RJ,2020-08-10,17264943,180016,1166,14108,28
RJ,2020-08-11,17264943,182563,2547,14212,104
RJ,2020-08-12,17264943,185610,3047,14295,83
RJ,2020-08-13,17264943,188085,2475,14412,117
RJ,2020-08-14,17264943,189891,1806,14507,95
RJ,2020-08-15,17264943,190614,723,14526,19
RJ,2020-08-16,17264943,194279,3665,14562,36
RJ,2020-08-17,17264943,194651,372,14566,4
RJ,2020-08-18,17264943,199480,4829,14728,162
RJ,2020-08-19,17264943,202993,3513,14913,185
RJ,2020-08-20,17264943,205916,2923,15074,161
RJ,2020-08-21,17264943,207036,1120,15202,128
RJ,2020-08-22,17264943,210464,3428,15267,65
RJ,2020-08-23,17264943,210948,484,15292,25
RJ,2020-08-24,17264943,211360,412,15392,100
RJ,2020-08-25,17264943,214003,2643,15560,168
RJ,2020-08-26,17264943,216675,2672,15700,140
RJ,2020-08-27,17264943,219198,2523,15859,159
RJ,2020-08-28,17264943,219198,0,15859,0
RJ,2020-08-29,17264943,222957,3759,16016,157
RJ,2020-08-30,17264943,223302,345,16027,11
RJ,2020-08-31,17264943,223631,329,16065,38
RJ,2020-09-01,17264943,226800,3169,16217,152
RJ,2020-09-02,17264943,228332,1532,16315,98
RJ,2020-09-03,17264943,230271,1939,16394,79
RJ,2020-09-04,17264943,232489,2218,16467,73
RJ,2020-09-05,17264943,232747,258,16526,59
RJ,2020-09-06,17264943,232818,71,16568,42
RJ,2020-09-07,17264943,233052,234,16593,25
RJ,2020-09-08,17264943,233373,321,16646,53
RJ,2020-09-09,17264943,233873,500,16770,124
RJ,2020-09-10,17264943,234813,940,16871,101
RJ,2020-09-11,17264943,240453,5640,16883,12
RJ,2020-09-12,17264943,240776,323,16985,102
RJ,2020-09-13,17264943,242491,1715,16990,5
RJ,2020-09-14,17264943,242810,319,17003,13
RJ,2020-09-15,17264943,244418,1608,17180,177
RJ,2020-09-16,17264943,246182,1764,17342,162
RJ,2020-09-17,17264943,246843,661,17453,111
RJ,2020-09-18,17264943,249798,2955,17575,122
RJ,2020-09-19,17264943,251261,1463,17634,59
RJ,2020-09-20,17264943,251909,648,17677,43
RJ,2020-09-21,17264943,252046,137,17727,50
RJ,2020-09-22,17264943,253756,1710,17798,71
RJ,2020-09-23,17264943,254885,1129,17911,113
RJ,2020-09-24,17264943,257985,3100,18037,126
RJ,2020-09-25,17264943,259488,1503,18166,129
RJ,2020-09-26,17264943,259670,182,18247,81
RJ,2020-09-27,17264943,261860,2190,18278,31
RJ,2020-09-28,17264943,262006,146,18291,13
RJ,2020-09-29,17264943,263699,1693,18388,97
RJ,2020-09-30,17264943,264783,1084,18487,99
RJ,2020-10-01,17264943,266235,1452,18567,80
RJ,2020-10-02,17264943,270395,4160,18665,98
RJ,2020-10-03,17264943,271575,1180,18749,84
RJ,2020-10-04,17264943,271701,126,18769,20
RJ,2020-10-05,17264943,273338,1637,18780,11
RJ,2020-10-06,17264943,275415,2077,18883,103
RJ,2020-10-07,17264943,277439,2024,18969,86
RJ,2020-10-08,17264943,280144,2705,19110,141
RJ,2020-10-09,17264943,282080,1936,19222,112
RJ,2020-10-10,17264943,283407,1327,19284,62
RJ,2020-10-11,17264943,283675,268,19308,24
RJ,2020-10-12,17264943,283858,183,19312,4
RJ,2020-10-13,17264943,284053,195,19336,24
RJ,2020-10-14,17264943,285205,1152,19440,104
RJ,2020-10-15,17264943,286282,1077,19555,115
RJ,2020-10-16,17264943,289440,3158,19654,99
RJ,2020-10-17,17264943,289569,129,19715,61
RJ,2020-10-18,17264943,290878,1309,19765,50
RJ,2020-10-19,17264943,291413,535,19770,5
RJ,2020-10-20,17264943,292621,1208,19836,66
RJ,2020-10-21,17264943,293940,1319,19945,109
RJ,2020-10-22,17264943,295021,1081,20021,76
RJ,2020-10-23,17264943,296797,1776,20115,94
RJ,2020-10-24,17264943,298823,2026,20171,56
RJ,2020-10-25,17264943,299380,557,20203,32
RJ,2020-10-26,17264943,302746,3366,20213,10
RJ,2020-10-27,17264943,304904,2158,20292,79
RJ,2020-10-28,17264943,306672,1768,20376,84
RJ,2020-10-29,17264943,308017,1345,20462,86
RJ,2020-10-30,17264943,309496,1479,20565,103
RJ,2020-10-31,17264943,309977,481,20600,35
RJ,2020-11-01,17264943,311014,1037,20611,11
RJ,2020-11-02,17264943,311308,294,20636,25
RJ,2020-11-03,17264943,313089,1781,20651,15
RJ,2020-11-04,17264943,313089,0,20759,108
RJ,2020-11-05,17264943,313843,754,20849,90
RJ,2020-11-06,17264943,314809,966,20849,0
RJ,2020-11-07,17264943,315348,539,20905,56
RJ,2020-11-08,17264943,316170,822,20905,0
RJ,2020-11-09,17264943,316575,405,20905,0
RJ,2020-11-10,17264943,318953,2378,20905,0
RJ,2020-11-11,17264943,320598,1645,20970,65
RJ,2020-11-12,17264943,322383,1785,21090,120
RJ,2020-11-13,17264943,323006,623,21162,72
RJ,2020-11-14,17264943,326645,3639,21284,122
RJ,2020-11-15,17264943,326956,311,21294,10
RJ,2020-11-16,17264943,327455,499,21301,7
RJ,2020-11-17,17264943,330009,2554,21474,173
RJ,2020-11-18,17264943,332396,2387,21698,224
RJ,2020-11-19,17264943,334514,2118,21806,108
RJ,2020-11-20,17264943,336915,2401,21938,132
RJ,2020-11-21,17264943,337277,362,21971,33
RJ,2020-11-22,17264943,338203,926,21974,3
RJ,2020-11-23,17264943,338688,485,22028,54
RJ,2020-11-24,17264943,340833,2145,22141,113
RJ,2020-11-25,17264943,343995,3162,22256,115
RJ,2020-11-26,17264943,346024,2029,22394,138
RJ,2020-11-27,17264943,347348,1324,22448,54
RJ,2020-11-28,17264943,352760,5412,22539,91
RJ,2020-11-29,17264943,353316,556,22561,22
RJ,2020-11-30,17264943,354354,1038,22590,29
RJ,2020-12-01,17264943,357982,3628,22683,93
RJ,2020-12-02,17264943,361397,3415,22764,81
RJ,2020-12-03,17264943,365185,3788,22891,127
RJ,2020-12-04,17264943,367641,2456,23017,126
RJ,2020-12-05,17264943,370267,2626,23099,82
RJ,2020-12-06,17264943,371075,808,23131,32
RJ,2020-12-07,17264943,371376,301,23151,20
RJ,2020-12-08,17264943,374753,3377,23270,119
RJ,2020-12-09,17264943,378084,3331,23430,160
RJ,2020-12-10,17264943,381644,3560,23546,116
RJ,2020-12-11,17264943,384942,3298,23630,84
RJ,2020-12-12,17264943,388431,3489,23718,88
RJ,2020-12-13,17264943,389125,694,23722,4
RJ,2020-12-14,17264943,389893,768,23740,18
RJ,2020-12-15,17264943,391350,1457,23887,147
RJ,2020-12-16,17264943,395386,4036,24109,222
RJ,2020-12-17,17264943,398879,3493,24204,95
RJ,2020-12-18,17264943,402480,3601,24351,147
RJ,2020-12-19,17264943,403660,1180,24454,103
RJ,2020-12-20,17264943,406820,3160,24473,19
RJ,2020-12-21,17264943,407575,755,24479,6
RJ,2020-12-22,17264943,411369,3794,24594,115
RJ,2020-12-23,17264943,414344,2975,24773,179
RJ,2020-12-24,17264943,418543,4199,24827,54
RJ,2020-12-25,17264943,419146,603,24900,73
RJ,2020-12-26,17264943,420075,929,24905,5
RJ,2020-12-27,17264943,421069,994,24918,13
RJ,2020-12-28,17264943,421674,605,24942,24
RJ,2020-12-29,17264943,426259,4585,25078,136
RJ,2020-12-30,17264943,428373,2114,25303,225
RJ,2020-12-31,17264943,434648,6275,25530,227
RJ,2021-01-01,17264943,435390,742,25600,70
RJ,2021-01-02,17264943,435604,214,25608,8
RJ,2021-01-03,17264943,435739,135,25616,8
RJ,2021-01-04,17264943,439345,3606,25617,1
RJ,2021-01-05,17264943,443607,4262,25837,220
RJ,2021-01-06,17264943,448089,4482,26068,231
RJ,2021-01-07,17264943,452758,4669,26292,224
RJ,2021-01-08,17264943,454275,1517,26480,188
RJ,2021-01-09,17264943,459866,5591,26704,224
