Data,UF,Municipio,Residencial,Locais de Trabalho,Estações de transp. público,Parques,Mercados e farmácias,Varejo e lazer
2020-11-25,Pará,Castanhal,8.0,16.0,-8.0,-28.0,35.0,15.0
2020-11-26,Pará,Castanhal,7.0,14.0,1.0,-38.0,42.0,24.0
2020-11-27,Pará,Castanhal,7.0,23.0,-3.0,-41.0,51.0,25.0
2020-11-28,Pará,Castanhal,5.0,27.0,4.0,-27.0,56.0,33.0
2020-11-29,Pará,Castanhal,5.0,24.0,-13.0,-4.0,83.0,25.0
2020-11-30,Pará,Castanhal,8.0,20.0,2.0,-28.0,42.0,20.0
2020-12-01,Pará,Castanhal,7.0,18.0,-1.0,-42.0,47.0,25.0
2020-12-02,Pará,Castanhal,7.0,20.0,-3.0,-26.0,47.0,27.0
2020-12-03,Pará,Castanhal,6.0,17.0,10.0,-20.0,53.0,36.0
2020-12-04,Pará,Castanhal,7.0,24.0,3.0,-19.0,53.0,30.0
2020-12-05,Pará,Castanhal,4.0,26.0,10.0,-3.0,58.0,37.0
2020-12-06,Pará,Castanhal,4.0,22.0,-7.0,23.0,86.0,28.0
2020-12-07,Pará,Castanhal,7.0,17.0,-2.0,-15.0,54.0,32.0
2020-12-08,Pará,Castanhal,14.0,-30.0,-15.0,0.0,24.0,-4.0
2020-12-09,Pará,Castanhal,6.0,19.0,6.0,-27.0,51.0,28.0
2020-12-10,Pará,Castanhal,6.0,16.0,12.0,-23.0,54.0,34.0
2020-12-11,Pará,Castanhal,7.0,25.0,1.0,-16.0,50.0,30.0
2020-12-12,Pará,Castanhal,5.0,28.0,23.0,-3.0,51.0,28.0
2020-12-13,Pará,Castanhal,5.0,27.0,-10.0,16.0,76.0,25.0
2020-12-14,Pará,Castanhal,9.0,19.0,9.0,-36.0,38.0,20.0
2020-12-15,Pará,Castanhal,7.0,19.0,11.0,-31.0,53.0,29.0
2020-12-16,Pará,Castanhal,7.0,18.0,6.0,-19.0,46.0,30.0
2020-12-17,Pará,Castanhal,6.0,16.0,13.0,-19.0,54.0,35.0
2020-12-18,Pará,Castanhal,7.0,23.0,2.0,-16.0,54.0,32.0
2020-12-19,Pará,Castanhal,4.0,29.0,32.0,-5.0,56.0,37.0
2020-12-20,Pará,Castanhal,4.0,47.0,13.0,9.0,105.0,43.0
2020-12-21,Pará,Castanhal,6.0,19.0,30.0,-8.0,63.0,40.0
2020-12-22,Pará,Castanhal,5.0,18.0,42.0,-29.0,75.0,50.0
2020-12-23,Pará,Castanhal,2.0,17.0,76.0,-22.0,95.0,57.0
2020-12-24,Pará,Castanhal,2.0,-4.0,61.0,-22.0,122.0,49.0
2020-12-25,Pará,Castanhal,10.0,-65.0,-48.0,20.0,-41.0,-58.0
2020-12-26,Pará,Castanhal,11.0,-5.0,16.0,-45.0,20.0,-6.0
2020-12-27,Pará,Castanhal,7.0,28.0,37.0,-1.0,73.0,12.0
2020-12-28,Pará,Castanhal,9.0,12.0,30.0,-20.0,53.0,26.0
2020-12-29,Pará,Castanhal,7.0,10.0,40.0,-30.0,61.0,32.0
2020-12-30,Pará,Castanhal,5.0,10.0,80.0,-17.0,88.0,42.0
2020-12-31,Pará,Castanhal,3.0,-16.0,74.0,-36.0,120.0,27.0
2020-02-15,Pará,Marituba,0.0,0.0,,-3.0,6.0,1.0
2020-02-16,Pará,Marituba,2.0,-1.0,,-3.0,,-6.0
2020-02-17,Pará,Marituba,0.0,12.0,,-2.0,,-2.0
2020-02-18,Pará,Marituba,0.0,8.0,,1.0,,-7.0
2020-02-19,Pará,Marituba,-1.0,9.0,,5.0,,3.0
2020-02-20,Pará,Marituba,0.0,5.0,,-7.0,-7.0,1.0
2020-02-21,Pará,Marituba,-1.0,8.0,,22.0,,9.0
2020-02-22,Pará,Marituba,0.0,-1.0,,27.0,16.0,2.0
2020-02-23,Pará,Marituba,2.0,-5.0,,13.0,,-22.0
2020-02-24,Pará,Marituba,8.0,-37.0,,21.0,,-12.0
2020-02-25,Pará,Marituba,9.0,-58.0,,11.0,-38.0,-36.0
2020-02-26,Pará,Marituba,6.0,-29.0,,-23.0,-27.0,-32.0
2020-02-27,Pará,Marituba,0.0,7.0,,-4.0,-3.0,-6.0
2020-02-28,Pará,Marituba,2.0,8.0,,-15.0,2.0,-12.0
2020-02-29,Pará,Marituba,1.0,6.0,,-1.0,12.0,0.0
2020-03-01,Pará,Marituba,2.0,1.0,,-8.0,,-13.0
2020-03-02,Pará,Marituba,-2.0,13.0,,5.0,,0.0
2020-03-03,Pará,Marituba,-1.0,9.0,,-3.0,,-1.0
2020-03-04,Pará,Marituba,0.0,10.0,,11.0,,6.0
2020-03-05,Pará,Marituba,0.0,12.0,,12.0,9.0,2.0
2020-03-06,Pará,Marituba,0.0,13.0,,15.0,,3.0
2020-03-07,Pará,Marituba,4.0,0.0,,-18.0,2.0,-13.0
2020-03-08,Pará,Marituba,2.0,5.0,,-15.0,,-8.0
2020-03-09,Pará,Marituba,2.0,2.0,,45.0,,
2020-03-10,Pará,Marituba,-2.0,10.0,,8.0,,5.0
2020-03-11,Pará,Marituba,-2.0,13.0,,2.0,,4.0
2020-03-12,Pará,Marituba,0.0,10.0,,-8.0,-14.0,-1.0
2020-03-13,Pará,Marituba,-1.0,12.0,,-5.0,-1.0,1.0
2020-03-14,Pará,Marituba,1.0,3.0,,-17.0,14.0,-6.0
2020-03-15,Pará,Marituba,4.0,2.0,,-27.0,,-26.0
2020-03-16,Pará,Marituba,-2.0,15.0,,0.0,,4.0
2020-03-17,Pará,Marituba,-2.0,10.0,,15.0,,3.0
2020-03-18,Pará,Marituba,2.0,5.0,,0.0,,1.0
2020-03-19,Pará,Marituba,7.0,-5.0,,-13.0,,-10.0
2020-03-20,Pará,Marituba,9.0,-8.0,,-19.0,,-13.0
2020-03-21,Pará,Marituba,12.0,-15.0,,-37.0,16.0,-24.0
2020-03-22,Pará,Marituba,,-14.0,,-54.0,,-56.0
2020-03-23,Pará,Marituba,15.0,-23.0,,-34.0,3.0,-38.0
2020-03-24,Pará,Marituba,15.0,-29.0,,-38.0,1.0,-41.0
2020-03-25,Pará,Marituba,16.0,-34.0,,-36.0,-4.0,-37.0
2020-03-26,Pará,Marituba,14.0,-32.0,,-31.0,-1.0,-38.0
2020-03-27,Pará,Marituba,15.0,-30.0,,-35.0,9.0,-36.0
2020-03-28,Pará,Marituba,13.0,-22.0,,-48.0,4.0,-35.0
2020-03-29,Pará,Marituba,,-13.0,,-54.0,,-55.0
2020-03-30,Pará,Marituba,15.0,-28.0,,-37.0,-3.0,-39.0
2020-03-31,Pará,Marituba,13.0,-27.0,,-35.0,,-35.0
2020-04-01,Pará,Marituba,13.0,-28.0,,-19.0,,-26.0
2020-04-02,Pará,Marituba,15.0,-29.0,,-29.0,6.0,-32.0
2020-04-03,Pará,Marituba,16.0,-29.0,,-26.0,,-27.0
2020-04-04,Pará,Marituba,15.0,-23.0,,-39.0,5.0,-31.0
2020-04-05,Pará,Marituba,,-12.0,,-54.0,,-53.0
2020-04-06,Pará,Marituba,13.0,-26.0,,-29.0,,-33.0
2020-04-07,Pará,Marituba,11.0,-26.0,,-33.0,,-26.0
2020-04-08,Pará,Marituba,11.0,-29.0,,-17.0,,-22.0
2020-04-09,Pará,Marituba,12.0,-31.0,,-21.0,,-17.0
2020-04-10,Pará,Marituba,25.0,-64.0,,-60.0,-45.0,-60.0
2020-04-11,Pará,Marituba,16.0,-28.0,,-51.0,6.0,-25.0
2020-04-12,Pará,Marituba,,-15.0,,-59.0,,-51.0
2020-04-13,Pará,Marituba,16.0,-28.0,,-34.0,,-30.0
2020-04-14,Pará,Marituba,18.0,-34.0,,-40.0,0.0,-43.0
2020-04-15,Pará,Marituba,15.0,-31.0,,-29.0,9.0,-38.0
2020-04-16,Pará,Marituba,17.0,-32.0,,-29.0,11.0,-32.0
2020-04-17,Pará,Marituba,21.0,-37.0,,-32.0,5.0,-30.0
2020-04-18,Pará,Marituba,16.0,-26.0,,-41.0,23.0,-21.0
2020-04-19,Pará,Marituba,,-16.0,,-59.0,,-53.0
2020-04-20,Pará,Marituba,18.0,-39.0,,-22.0,,-18.0
2020-04-21,Pará,Marituba,25.0,-60.0,,-60.0,-10.0,-62.0
2020-04-22,Pará,Marituba,16.0,-34.0,,-33.0,,-34.0
2020-04-23,Pará,Marituba,16.0,-35.0,,-34.0,,-38.0
2020-04-24,Pará,Marituba,18.0,-35.0,,-45.0,,-43.0
2020-04-25,Pará,Marituba,16.0,-29.0,,-46.0,20.0,-39.0
2020-04-26,Pará,Marituba,,-18.0,,-61.0,,-65.0
2020-04-27,Pará,Marituba,21.0,-34.0,,-42.0,,-39.0
2020-04-28,Pará,Marituba,18.0,-37.0,,-41.0,,-40.0
2020-04-29,Pará,Marituba,19.0,-37.0,,-37.0,,-37.0
2020-04-30,Pará,Marituba,18.0,-39.0,,-45.0,,-30.0
2020-05-01,Pará,Marituba,30.0,-64.0,,-62.0,-29.0,-64.0
2020-05-02,Pará,Marituba,18.0,-33.0,,-49.0,,-43.0
2020-05-03,Pará,Marituba,,-21.0,,-66.0,,-68.0
2020-05-04,Pará,Marituba,18.0,-36.0,,-43.0,,-49.0
2020-05-05,Pará,Marituba,15.0,-37.0,,-35.0,,-45.0
2020-05-06,Pará,Marituba,14.0,-36.0,,-33.0,,-31.0
2020-05-07,Pará,Marituba,21.0,-42.0,,-48.0,,-50.0
2020-05-08,Pará,Marituba,23.0,-40.0,,-51.0,,-41.0
2020-05-09,Pará,Marituba,21.0,-32.0,,-57.0,23.0,-45.0
2020-05-10,Pará,Marituba,,-19.0,,-73.0,,-73.0
2020-05-11,Pará,Marituba,25.0,-42.0,,-60.0,-12.0,-58.0
2020-05-12,Pará,Marituba,23.0,-43.0,,-61.0,-3.0,-55.0
2020-05-13,Pará,Marituba,22.0,-41.0,,-54.0,4.0,-54.0
2020-05-14,Pará,Marituba,24.0,-41.0,,-56.0,-2.0,-54.0
2020-05-15,Pará,Marituba,25.0,-40.0,,-60.0,-1.0,-55.0
2020-05-16,Pará,Marituba,22.0,-31.0,,-65.0,0.0,-57.0
2020-05-17,Pará,Marituba,,-20.0,,-74.0,,-71.0
2020-05-18,Pará,Marituba,22.0,-35.0,,-56.0,,-49.0
2020-05-19,Pará,Marituba,21.0,-38.0,,-54.0,,-49.0
2020-05-20,Pará,Marituba,20.0,-37.0,,-50.0,,-49.0
2020-05-21,Pará,Marituba,20.0,-37.0,,-50.0,12.0,-47.0
2020-05-22,Pará,Marituba,21.0,-34.0,,-56.0,,-48.0
2020-05-23,Pará,Marituba,19.0,-29.0,,-63.0,8.0,-47.0
2020-05-24,Pará,Marituba,,-10.0,,-70.0,,-67.0
2020-05-25,Pará,Marituba,17.0,-23.0,,-42.0,,-33.0
2020-05-26,Pará,Marituba,16.0,-27.0,,-46.0,,-37.0
2020-05-27,Pará,Marituba,16.0,-26.0,,-31.0,,-31.0
2020-05-28,Pará,Marituba,18.0,-27.0,,-35.0,,-33.0
2020-05-29,Pará,Marituba,18.0,-22.0,,-38.0,,-28.0
2020-05-30,Pará,Marituba,17.0,-14.0,,-51.0,,-33.0
2020-05-31,Pará,Marituba,14.0,1.0,,-50.0,,-53.0
2020-06-01,Pará,Marituba,16.0,-18.0,,-38.0,,-25.0
2020-06-02,Pará,Marituba,14.0,-19.0,,-26.0,,-21.0
2020-06-03,Pará,Marituba,14.0,-18.0,,-17.0,,-19.0
2020-06-04,Pará,Marituba,15.0,-19.0,,-27.0,,-22.0
2020-06-05,Pará,Marituba,14.0,-16.0,,-25.0,,-21.0
2020-06-06,Pará,Marituba,11.0,-6.0,,-30.0,,-23.0
2020-06-07,Pará,Marituba,12.0,7.0,,-45.0,,-50.0
2020-06-08,Pará,Marituba,13.0,-14.0,,-17.0,,-19.0
2020-06-09,Pará,Marituba,13.0,-15.0,,-28.0,,-21.0
2020-06-10,Pará,Marituba,12.0,-13.0,,3.0,,-7.0
2020-06-11,Pará,Marituba,22.0,-43.0,,-34.0,,-31.0
2020-06-12,Pará,Marituba,15.0,-19.0,,-11.0,,0.0
2020-06-13,Pará,Marituba,13.0,-3.0,,-34.0,,-15.0
2020-06-14,Pará,Marituba,13.0,8.0,,-42.0,,-48.0
2020-06-15,Pará,Marituba,14.0,-9.0,,3.0,,-6.0
2020-06-16,Pará,Marituba,13.0,-13.0,,-18.0,,-15.0
2020-06-17,Pará,Marituba,14.0,-13.0,,-15.0,,-18.0
2020-06-18,Pará,Marituba,14.0,-13.0,,-17.0,,-13.0
2020-06-19,Pará,Marituba,14.0,-12.0,,-20.0,,-15.0
2020-06-20,Pará,Marituba,11.0,-2.0,,-24.0,,-17.0
2020-06-21,Pará,Marituba,12.0,7.0,,-41.0,,-46.0
2020-06-22,Pará,Marituba,13.0,-10.0,,-21.0,,-16.0
2020-06-23,Pará,Marituba,12.0,-12.0,,-19.0,,-13.0
2020-06-24,Pará,Marituba,14.0,-9.0,,-19.0,,-17.0
2020-06-25,Pará,Marituba,14.0,-9.0,,-8.0,,-10.0
2020-06-26,Pará,Marituba,13.0,-7.0,,-26.0,,-10.0
2020-06-27,Pará,Marituba,11.0,-2.0,,-31.0,,-9.0
2020-06-28,Pará,Marituba,11.0,7.0,,-31.0,,-42.0
2020-06-29,Pará,Marituba,13.0,-7.0,,-14.0,,-8.0
2020-06-30,Pará,Marituba,11.0,-9.0,,-14.0,,-4.0
2020-07-01,Pará,Marituba,11.0,-10.0,,-1.0,,1.0
2020-07-02,Pará,Marituba,12.0,-9.0,,-3.0,,7.0
2020-07-03,Pará,Marituba,12.0,-10.0,,-7.0,,3.0
2020-07-04,Pará,Marituba,9.0,-1.0,,-16.0,,1.0
2020-07-05,Pará,Marituba,8.0,11.0,,-34.0,,-29.0
2020-07-06,Pará,Marituba,11.0,-8.0,,6.0,,4.0
2020-07-07,Pará,Marituba,8.0,-11.0,,-4.0,,-5.0
2020-07-08,Pará,Marituba,9.0,-8.0,,0.0,,8.0
2020-07-09,Pará,Marituba,10.0,-9.0,,-1.0,,4.0
2020-07-10,Pará,Marituba,9.0,-9.0,,-11.0,,7.0
2020-07-11,Pará,Marituba,8.0,-1.0,,-16.0,,3.0
2020-07-12,Pará,Marituba,6.0,4.0,,-25.0,,-6.0
2020-07-13,Pará,Marituba,11.0,-9.0,,2.0,,-1.0
2020-07-14,Pará,Marituba,11.0,-9.0,,-8.0,,-4.0
2020-07-15,Pará,Marituba,11.0,-9.0,,0.0,,12.0
2020-07-16,Pará,Marituba,11.0,-8.0,,2.0,,14.0
2020-07-17,Pará,Marituba,12.0,-10.0,,-10.0,,4.0
2020-07-18,Pará,Marituba,9.0,-3.0,,-17.0,,10.0
2020-07-19,Pará,Marituba,7.0,5.0,,-17.0,,2.0
2020-07-20,Pará,Marituba,11.0,-8.0,,-2.0,,4.0
2020-07-21,Pará,Marituba,10.0,-6.0,,-1.0,,4.0
2020-07-22,Pará,Marituba,10.0,-5.0,,4.0,,3.0
2020-07-23,Pará,Marituba,9.0,-7.0,,15.0,,16.0
2020-07-24,Pará,Marituba,10.0,-9.0,,-7.0,,12.0
2020-07-25,Pará,Marituba,8.0,-3.0,,0.0,,10.0
2020-07-26,Pará,Marituba,6.0,4.0,,-9.0,,5.0
2020-07-27,Pará,Marituba,9.0,-10.0,,17.0,,10.0
2020-07-28,Pará,Marituba,10.0,-7.0,,9.0,,11.0
2020-07-29,Pará,Marituba,9.0,-7.0,,14.0,,13.0
2020-07-30,Pará,Marituba,9.0,-7.0,,17.0,,16.0
2020-07-31,Pará,Marituba,9.0,-6.0,,7.0,,16.0
2020-08-01,Pará,Marituba,8.0,-3.0,,-1.0,,20.0
2020-08-02,Pará,Marituba,8.0,1.0,,-1.0,,7.0
2020-08-03,Pará,Marituba,9.0,-5.0,,24.0,,16.0
2020-08-04,Pará,Marituba,9.0,-5.0,,13.0,,13.0
2020-08-05,Pará,Marituba,10.0,-5.0,,22.0,,18.0
2020-08-06,Pará,Marituba,10.0,-5.0,,33.0,,18.0
2020-08-07,Pará,Marituba,9.0,-3.0,,32.0,,30.0
2020-08-08,Pará,Marituba,7.0,1.0,,11.0,,31.0
2020-08-09,Pará,Marituba,2.0,21.0,,-1.0,,7.0
2020-08-10,Pará,Marituba,9.0,-5.0,,16.0,,9.0
2020-08-11,Pará,Marituba,10.0,-6.0,,18.0,,10.0
2020-08-12,Pará,Marituba,11.0,-4.0,,20.0,,13.0
2020-08-13,Pará,Marituba,11.0,-6.0,,16.0,,9.0
2020-08-14,Pará,Marituba,11.0,-1.0,,11.0,,17.0
2020-08-15,Pará,Marituba,10.0,-9.0,,7.0,,22.0
2020-08-16,Pará,Marituba,7.0,8.0,,10.0,,26.0
2020-08-17,Pará,Marituba,11.0,-3.0,,,,
2020-08-18,Pará,Marituba,10.0,0.0,,,,
2020-08-19,Pará,Marituba,9.0,1.0,,,,
2020-08-20,Pará,Marituba,10.0,-2.0,,,,
2020-08-21,Pará,Marituba,11.0,-1.0,,,,
2020-08-22,Pará,Marituba,8.0,,,,,
2020-08-23,Pará,Marituba,8.0,,,,,
2020-08-24,Pará,Marituba,11.0,-1.0,,,,
2020-08-25,Pará,Marituba,10.0,-1.0,,,,
2020-08-26,Pará,Marituba,9.0,1.0,,,,
2020-08-27,Pará,Marituba,10.0,-2.0,,,,
2020-08-28,Pará,Marituba,8.0,1.0,,,,
2020-08-29,Pará,Marituba,6.0,,,,,
2020-08-30,Pará,Marituba,6.0,,,,,
2020-08-31,Pará,Marituba,8.0,2.0,,,,
2020-09-01,Pará,Marituba,8.0,-3.0,,,,
2020-09-02,Pará,Marituba,8.0,1.0,,,,
2020-09-03,Pará,Marituba,9.0,-1.0,,,,
2020-09-04,Pará,Marituba,8.0,1.0,,,,
2020-09-05,Pará,Marituba,5.0,,,,,
2020-09-06,Pará,Marituba,5.0,,,,,
2020-09-07,Pará,Marituba,14.0,-54.0,,,,
2020-09-08,Pará,Marituba,4.0,-5.0,,,,
2020-09-09,Pará,Marituba,5.0,0.0,,,,
2020-09-10,Pará,Marituba,9.0,0.0,,,,
2020-09-11,Pará,Marituba,10.0,3.0,,18.0,,33.0
2020-09-12,Pará,Marituba,8.0,8.0,,13.0,,46.0
2020-09-13,Pará,Marituba,7.0,12.0,,11.0,,27.0
2020-09-14,Pará,Marituba,9.0,6.0,,40.0,,
2020-09-15,Pará,Marituba,9.0,6.0,,39.0,,24.0
2020-09-16,Pará,Marituba,9.0,4.0,,50.0,,
2020-09-17,Pará,Marituba,11.0,1.0,,17.0,,25.0
2020-09-18,Pará,Marituba,11.0,5.0,,17.0,,26.0
2020-09-19,Pará,Marituba,8.0,10.0,,26.0,,40.0
2020-09-20,Pará,Marituba,8.0,19.0,,26.0,,30.0
2020-09-21,Pará,Marituba,11.0,2.0,,21.0,,
2020-09-22,Pará,Marituba,11.0,-5.0,,30.0,,6.0
2020-09-23,Pará,Marituba,10.0,4.0,,16.0,,13.0
2020-09-24,Pará,Marituba,12.0,3.0,,22.0,,13.0
2020-09-25,Pará,Marituba,11.0,5.0,,21.0,,21.0
2020-09-26,Pará,Marituba,9.0,12.0,,16.0,,32.0
2020-09-27,Pará,Marituba,8.0,15.0,,12.0,,16.0
2020-09-28,Pará,Marituba,12.0,4.0,,17.0,,12.0
2020-09-29,Pará,Marituba,9.0,6.0,,12.0,,10.0
2020-09-30,Pará,Marituba,8.0,3.0,,32.0,,19.0
2020-10-01,Pará,Marituba,8.0,4.0,,31.0,,19.0
2020-10-02,Pará,Marituba,8.0,5.0,,15.0,,28.0
2020-10-03,Pará,Marituba,6.0,12.0,,21.0,,39.0
2020-10-04,Pará,Marituba,6.0,10.0,,16.0,,23.0
2020-10-05,Pará,Marituba,8.0,5.0,,18.0,,16.0
2020-10-06,Pará,Marituba,6.0,4.0,,21.0,,28.0
2020-10-07,Pará,Marituba,6.0,8.0,,27.0,,
2020-10-08,Pará,Marituba,7.0,8.0,,31.0,,38.0
2020-10-09,Pará,Marituba,9.0,9.0,,34.0,,41.0
2020-10-10,Pará,Marituba,6.0,14.0,,14.0,,44.0
2020-10-11,Pará,Marituba,6.0,17.0,,-6.0,,14.0
2020-10-12,Pará,Marituba,15.0,-47.0,,56.0,,
2020-10-13,Pará,Marituba,7.0,5.0,,5.0,,35.0
2020-10-14,Pará,Marituba,9.0,8.0,,9.0,,
2020-10-15,Pará,Marituba,10.0,0.0,,21.0,,38.0
2020-10-16,Pará,Marituba,10.0,8.0,,8.0,,32.0
2020-10-17,Pará,Marituba,9.0,13.0,,11.0,,44.0
2020-10-18,Pará,Marituba,8.0,14.0,,8.0,,24.0
2020-10-19,Pará,Marituba,11.0,7.0,,1.0,,
2020-10-20,Pará,Marituba,9.0,6.0,,3.0,,27.0
2020-10-21,Pará,Marituba,9.0,9.0,,13.0,,
2020-10-22,Pará,Marituba,10.0,9.0,,17.0,,40.0
2020-10-23,Pará,Marituba,10.0,10.0,,20.0,,35.0
2020-10-24,Pará,Marituba,8.0,14.0,,17.0,,48.0
2020-10-25,Pará,Marituba,9.0,16.0,,6.0,,34.0
2020-10-26,Pará,Marituba,14.0,-6.0,,16.0,,
2020-10-27,Pará,Marituba,9.0,8.0,,13.0,,23.0
2020-10-28,Pará,Marituba,9.0,9.0,,21.0,,
2020-10-29,Pará,Marituba,9.0,8.0,,25.0,,38.0
2020-10-30,Pará,Marituba,9.0,2.0,,28.0,,36.0
2020-10-31,Pará,Marituba,7.0,15.0,,21.0,,55.0
2020-11-01,Pará,Marituba,7.0,16.0,,46.0,,39.0
2020-11-02,Pará,Marituba,18.0,-49.0,,20.0,,10.0
2020-11-03,Pará,Marituba,8.0,9.0,,25.0,,33.0
2020-11-04,Pará,Marituba,10.0,9.0,,8.0,,
2020-11-05,Pará,Marituba,11.0,7.0,,-4.0,,26.0
2020-11-06,Pará,Marituba,10.0,12.0,,3.0,,25.0
2020-11-07,Pará,Marituba,8.0,18.0,,17.0,,52.0
2020-11-08,Pará,Marituba,8.0,24.0,,25.0,,31.0
2020-11-09,Pará,Marituba,11.0,11.0,,24.0,,
2020-11-10,Pará,Marituba,9.0,8.0,,30.0,,34.0
2020-11-11,Pará,Marituba,9.0,10.0,,18.0,,
2020-11-12,Pará,Marituba,10.0,8.0,,11.0,,37.0
2020-11-13,Pará,Marituba,10.0,11.0,,22.0,,41.0
2020-11-14,Pará,Marituba,8.0,22.0,,24.0,,64.0
2020-11-15,Pará,Marituba,-1.0,48.0,,123.0,,66.0
2020-11-16,Pará,Marituba,10.0,6.0,,47.0,,
2020-11-17,Pará,Marituba,10.0,8.0,,30.0,,26.0
2020-11-18,Pará,Marituba,11.0,9.0,,12.0,,
2020-11-19,Pará,Marituba,11.0,8.0,,0.0,,22.0
2020-11-20,Pará,Marituba,10.0,12.0,,11.0,,31.0
2020-11-21,Pará,Marituba,9.0,16.0,,1.0,,37.0
2020-11-22,Pará,Marituba,9.0,17.0,,-8.0,,37.0
2020-11-23,Pará,Marituba,11.0,10.0,,29.0,,
2020-11-24,Pará,Marituba,10.0,9.0,,7.0,,23.0
2020-11-25,Pará,Marituba,10.0,13.0,,10.0,,
2020-11-26,Pará,Marituba,10.0,12.0,,-5.0,,24.0
2020-11-27,Pará,Marituba,10.0,11.0,,-12.0,,34.0
2020-11-28,Pará,Marituba,8.0,23.0,,-9.0,,46.0
2020-11-29,Pará,Marituba,7.0,30.0,,-3.0,,30.0
2020-11-30,Pará,Marituba,10.0,14.0,,15.0,,
2020-12-01,Pará,Marituba,9.0,13.0,,12.0,,30.0
2020-12-02,Pará,Marituba,9.0,13.0,,25.0,,
2020-12-03,Pará,Marituba,9.0,14.0,,20.0,,40.0
2020-12-04,Pará,Marituba,9.0,15.0,,17.0,,35.0
2020-12-05,Pará,Marituba,7.0,22.0,,9.0,,46.0
2020-12-06,Pará,Marituba,7.0,29.0,,18.0,,32.0
2020-12-07,Pará,Marituba,10.0,9.0,,17.0,,
2020-12-08,Pará,Marituba,15.0,-17.0,,5.0,,27.0
2020-12-09,Pará,Marituba,9.0,16.0,,18.0,,
2020-12-10,Pará,Marituba,10.0,13.0,,12.0,,29.0
2020-12-11,Pará,Marituba,9.0,19.0,,5.0,,37.0
2020-12-12,Pará,Marituba,9.0,25.0,,14.0,,43.0
2020-12-13,Pará,Marituba,9.0,27.0,,7.0,,29.0
2020-12-14,Pará,Marituba,11.0,15.0,,8.0,,
2020-12-15,Pará,Marituba,9.0,14.0,,6.0,,24.0
2020-12-16,Pará,Marituba,9.0,15.0,,-4.0,,
2020-12-17,Pará,Marituba,9.0,15.0,,16.0,,39.0
2020-12-18,Pará,Marituba,8.0,18.0,,24.0,,42.0
2020-12-19,Pará,Marituba,6.0,28.0,,22.0,,57.0
2020-12-20,Pará,Marituba,7.0,39.0,,9.0,,38.0
2020-12-21,Pará,Marituba,8.0,19.0,,46.0,,
2020-12-22,Pará,Marituba,5.0,16.0,,21.0,,42.0
2020-12-23,Pará,Marituba,4.0,15.0,,50.0,,
2020-12-24,Pará,Marituba,8.0,-3.0,,32.0,,61.0
2020-12-25,Pará,Marituba,14.0,-55.0,,10.0,-12.0,-26.0
2020-12-26,Pará,Marituba,14.0,0.0,,-9.0,,11.0
2020-12-27,Pará,Marituba,12.0,27.0,,-8.0,,9.0
2020-12-28,Pará,Marituba,12.0,9.0,,15.0,,
2020-12-29,Pará,Marituba,10.0,6.0,,10.0,,26.0
2020-12-30,Pará,Marituba,7.0,7.0,,31.0,,
2020-12-31,Pará,Marituba,8.0,-16.0,,49.0,,28.0
2020-06-08,Pará,Santa Bárbara do Pará,,0.0,,,,
2020-06-09,Pará,Santa Bárbara do Pará,,3.0,,,,
2020-06-10,Pará,Santa Bárbara do Pará,,4.0,,,,
2020-06-11,Pará,Santa Bárbara do Pará,,-21.0,,,,
2020-06-12,Pará,Santa Bárbara do Pará,,0.0,,,,
2020-06-15,Pará,Santa Bárbara do Pará,,-2.0,,,,
2020-06-16,Pará,Santa Bárbara do Pará,,1.0,,,,
2020-06-17,Pará,Santa Bárbara do Pará,,4.0,,,,
2020-06-18,Pará,Santa Bárbara do Pará,,6.0,,,,
2020-06-19,Pará,Santa Bárbara do Pará,,8.0,,,,
2020-06-22,Pará,Santa Bárbara do Pará,,6.0,,,,
2020-06-23,Pará,Santa Bárbara do Pará,,8.0,,,,
2020-06-24,Pará,Santa Bárbara do Pará,,14.0,,,,
2020-06-25,Pará,Santa Bárbara do Pará,,8.0,,,,
2020-06-26,Pará,Santa Bárbara do Pará,,12.0,,,,
2020-06-29,Pará,Santa Bárbara do Pará,,10.0,,,,
2020-06-30,Pará,Santa Bárbara do Pará,,4.0,,,,
2020-07-01,Pará,Santa Bárbara do Pará,,2.0,,,,
2020-07-02,Pará,Santa Bárbara do Pará,,9.0,,,,
2020-07-03,Pará,Santa Bárbara do Pará,,11.0,,,,
2020-07-06,Pará,Santa Bárbara do Pará,,7.0,,,,
2020-07-07,Pará,Santa Bárbara do Pará,,12.0,,,,
2020-07-08,Pará,Santa Bárbara do Pará,,10.0,,,,
2020-07-09,Pará,Santa Bárbara do Pará,,9.0,,,,
2020-07-10,Pará,Santa Bárbara do Pará,,12.0,,,,
2020-07-13,Pará,Santa Bárbara do Pará,,9.0,,,,
2020-07-14,Pará,Santa Bárbara do Pará,,12.0,,,,
2020-07-15,Pará,Santa Bárbara do Pará,,10.0,,,,
2020-07-16,Pará,Santa Bárbara do Pará,,18.0,,,,
2020-07-17,Pará,Santa Bárbara do Pará,,13.0,,,,
2020-07-20,Pará,Santa Bárbara do Pará,,15.0,,,,
2020-07-21,Pará,Santa Bárbara do Pará,,8.0,,,,
2020-07-22,Pará,Santa Bárbara do Pará,,16.0,,,,
2020-07-23,Pará,Santa Bárbara do Pará,,9.0,,,,
